EventId,Content,Time,Date,Pid,Level,Component,EventTemplate,BlockId
E22,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000581_0/part-00581. blk_591782491993940359,204805,81109,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock:<*>,blk_591782491993940359
E5,Receiving block blk_591782491993940359 src: /10.251.75.143:39120 dest: /10.251.75.143:50010,204805,81109,627,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_591782491993940359
E5,Receiving block blk_591782491993940359 src: /10.251.75.143:57973 dest: /10.251.75.143:50010,204806,81109,624,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_591782491993940359
E7,writeBlock blk_591782491993940359 received exception java.io.IOException: Could not read from stream,204809,81109,627,INFO,dfs.DataNode$DataXceiver,writeBlock <*> received exception <*>,blk_591782491993940359
E22,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000632_0/part-00632. blk_-6877696701654867296,204807,81109,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock:<*>,blk_-6877696701654867296
E5,Receiving block blk_-6877696701654867296 src: /10.251.126.22:47918 dest: /10.251.126.22:50010,204807,81109,624,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-6877696701654867296
E5,Receiving block blk_-6877696701654867296 src: /10.251.126.22:41539 dest: /10.251.126.22:50010,204810,81109,634,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-6877696701654867296
E7,writeBlock blk_-6877696701654867296 received exception java.io.IOException: Could not read from stream,204812,81109,624,INFO,dfs.DataNode$DataXceiver,writeBlock <*> received exception <*>,blk_-6877696701654867296
E22,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000354_0/part-00354. blk_2260576740749849268,204810,81109,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock:<*>,blk_2260576740749849268
E5,Receiving block blk_2260576740749849268 src: /10.250.10.144:44013 dest: /10.250.10.144:50010,204811,81109,641,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_2260576740749849268
E5,Receiving block blk_2260576740749849268 src: /10.251.90.64:47921 dest: /10.251.90.64:50010,204811,81109,643,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_2260576740749849268
E5,Receiving block blk_2260576740749849268 src: /10.250.10.144:36063 dest: /10.250.10.144:50010,204811,81109,652,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_2260576740749849268
E25,BLOCK* ask 10.250.10.144:50010 to replicate blk_2260576740749849268 to datanode(s) 10.251.74.79:50010,204814,81109,19,INFO,dfs.FSNamesystem,BLOCK* ask <*> to replicate <*> to datanode(s) <*>,blk_2260576740749849268
E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.10.144:50010 is added to blk_2260576740749849268 size 3536976,204814,81109,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_2260576740749849268
E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.125.174:50010 is added to blk_2260576740749849268 size 3536976,204814,81109,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_2260576740749849268
E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.90.64:50010 is added to blk_2260576740749849268 size 3536976,204814,81109,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_2260576740749849268
E11,PacketResponder 1 for block blk_2260576740749849268 terminating,204814,81109,642,INFO,dfs.DataNode$PacketResponder,PacketResponder <*> for block <*> terminating,blk_2260576740749849268
E9,Received block blk_2260576740749849268 of size 3536976 from /10.250.10.144,204814,81109,642,INFO,dfs.DataNode$PacketResponder,Received block <*> of size <*> from /<*>,blk_2260576740749849268
E11,PacketResponder 0 for block blk_2260576740749849268 terminating,204814,81109,644,INFO,dfs.DataNode$PacketResponder,PacketResponder <*> for block <*> terminating,blk_2260576740749849268
E9,Received block blk_2260576740749849268 of size 3536976 from /10.251.90.64,204814,81109,644,INFO,dfs.DataNode$PacketResponder,Received block <*> of size <*> from /<*>,blk_2260576740749849268
E11,PacketResponder 2 for block blk_2260576740749849268 terminating,204814,81109,654,INFO,dfs.DataNode$PacketResponder,PacketResponder <*> for block <*> terminating,blk_2260576740749849268
E9,Received block blk_2260576740749849268 of size 3536976 from /10.250.10.144,204814,81109,654,INFO,dfs.DataNode$PacketResponder,Received block <*> of size <*> from /<*>,blk_2260576740749849268
E18,10.250.10.144:50010 Starting thread to transfer block blk_2260576740749849268 to 10.251.74.79:50010,204816,81109,19,INFO,dfs.DataNode,<*> Starting thread to transfer block <*> to <*>,blk_2260576740749849268
E5,Receiving block blk_2260576740749849268 src: /10.250.10.144:53078 dest: /10.250.10.144:50010,204816,81109,656,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_2260576740749849268
E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.74.79:50010 is added to blk_2260576740749849268 size 3536976,204818,81109,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_2260576740749849268
E6,Received block blk_2260576740749849268 src: /10.250.10.144:53078 dest: /10.250.10.144:50010 of size 3536976,204818,81109,656,INFO,dfs.DataNode$DataXceiver,Received block <*> src: /<*> dest: /<*> of size <*>,blk_2260576740749849268
E16,10.250.10.144:50010:Transmitted block blk_2260576740749849268 to /10.251.74.79:50010,204818,81109,662,INFO,dfs.DataNode$DataTransfer,<*>:Transmitted block <*> to /<*>,blk_2260576740749849268
E21,Deleting block blk_2260576740749849268 file /mnt/hadoop/dfs/data/current/subdir7/blk_2260576740749849268,204822,81109,19,INFO,dfs.FSDataset,Deleting block <*> file <*>,blk_2260576740749849268
E22,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000103_0/part-00103. blk_9127128872713018045,204813,81109,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock:<*>,blk_9127128872713018045
E5,Receiving block blk_9127128872713018045 src: /10.251.107.242:48890 dest: /10.251.107.242:50010,204813,81109,633,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_9127128872713018045
E22,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000518_0/part-00518. blk_-6635163678784332104,204818,81109,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock:<*>,blk_-6635163678784332104
E5,Receiving block blk_-6635163678784332104 src: /10.251.42.191:44424 dest: /10.251.42.191:50010,204818,81109,639,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-6635163678784332104
E22,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000103_0/part-00103. blk_4241467193520768333,204822,81109,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock:<*>,blk_4241467193520768333
E5,Receiving block blk_4241467193520768333 src: /10.251.107.242:58971 dest: /10.251.107.242:50010,204822,81109,590,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_4241467193520768333
E5,Receiving block blk_4241467193520768333 src: /10.251.107.242:48897 dest: /10.251.107.242:50010,204822,81109,639,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_4241467193520768333
E5,Receiving block blk_4241467193520768333 src: /10.251.123.33:39066 dest: /10.251.123.33:50010,204823,81109,629,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_4241467193520768333
E11,PacketResponder 2 for block blk_4241467193520768333 terminating,205106,81109,640,INFO,dfs.DataNode$PacketResponder,PacketResponder <*> for block <*> terminating,blk_4241467193520768333
E10,PacketResponder blk_4241467193520768333 2 Exception java.net.SocketTimeoutException: 120000 millis timeout while waiting for channel to be ready for read. ch : java.nio.channels.SocketChannel[connected local=/10.251.107.242:58971 remote=/10.251.123.33:50010],205106,81109,640,INFO,dfs.DataNode$PacketResponder,PacketResponder <*> <*> Exception <*>,blk_4241467193520768333
E14,Exception in receiveBlock for block blk_4241467193520768333 java.io.IOException: Connection reset by peer,205148,81109,590,INFO,dfs.DataNode$BlockReceiver,Exception in receiveBlock for block <*> <*>,blk_4241467193520768333
E10,PacketResponder blk_4241467193520768333 1 Exception java.io.InterruptedIOException: Interruped while waiting for IO on channel java.nio.channels.SocketChannel[connected local=/10.251.123.33:39066 remote=/10.250.7.32:50010]. 59942 millis timeout left.,205148,81109,591,INFO,dfs.DataNode$PacketResponder,PacketResponder <*> <*> Exception <*>,blk_4241467193520768333
E14,Exception in receiveBlock for block blk_4241467193520768333 java.io.IOException: Connection reset by peer,205148,81109,639,INFO,dfs.DataNode$BlockReceiver,Exception in receiveBlock for block <*> <*>,blk_4241467193520768333
E7,writeBlock blk_4241467193520768333 received exception java.io.IOException: Connection reset by peer,205148,81109,639,INFO,dfs.DataNode$DataXceiver,writeBlock <*> received exception <*>,blk_4241467193520768333
E7,writeBlock blk_4241467193520768333 received exception java.io.IOException: Connection reset by peer,205149,81109,590,INFO,dfs.DataNode$DataXceiver,writeBlock <*> received exception <*>,blk_4241467193520768333
E11,PacketResponder 1 for block blk_4241467193520768333 terminating,205149,81109,591,INFO,dfs.DataNode$PacketResponder,PacketResponder <*> for block <*> terminating,blk_4241467193520768333
E14,Exception in receiveBlock for block blk_4241467193520768333 java.io.EOFException,205149,81109,629,INFO,dfs.DataNode$BlockReceiver,Exception in receiveBlock for block <*> <*>,blk_4241467193520768333
E7,writeBlock blk_4241467193520768333 received exception java.io.EOFException,205149,81109,629,INFO,dfs.DataNode$DataXceiver,writeBlock <*> received exception <*>,blk_4241467193520768333
E8,PacketResponder 0 for block blk_4241467193520768333 Interrupted.,205149,81109,631,INFO,dfs.DataNode$PacketResponder,PacketResponder <*> for block <*> Interrupted.,blk_4241467193520768333
E11,PacketResponder 0 for block blk_4241467193520768333 terminating,205149,81109,631,INFO,dfs.DataNode$PacketResponder,PacketResponder <*> for block <*> terminating,blk_4241467193520768333
E15,Changing block file offset of block blk_4241467193520768333 from 0 to 30867456 meta file offset to 241159,205149,81109,750,INFO,dfs.DataNode$BlockReceiver,Changing block file offset of block <*> from <*> to <*> meta file offset to <*>,blk_4241467193520768333
E5,Receiving block blk_4241467193520768333 src: /10.251.107.242:38009 dest: /10.251.107.242:50010,205149,81109,750,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_4241467193520768333
E15,Changing block file offset of block blk_4241467193520768333 from 0 to 30867456 meta file offset to 241159,205149,81109,751,INFO,dfs.DataNode$BlockReceiver,Changing block file offset of block <*> from <*> to <*> meta file offset to <*>,blk_4241467193520768333
E5,Receiving block blk_4241467193520768333 src: /10.251.107.242:57787 dest: /10.251.107.242:50010,205149,81109,751,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_4241467193520768333
E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.32:50010 is added to blk_4241467193520768333 size 67108864,205207,81109,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_4241467193520768333
E11,PacketResponder 0 for block blk_4241467193520768333 terminating,205207,81109,752,INFO,dfs.DataNode$PacketResponder,PacketResponder <*> for block <*> terminating,blk_4241467193520768333
E9,Received block blk_4241467193520768333 of size 67108864 from /10.251.107.242,205207,81109,752,INFO,dfs.DataNode$PacketResponder,Received block <*> of size <*> from /<*>,blk_4241467193520768333
E9,Received block blk_4241467193520768333 of size 67108864 from /10.251.107.242,205207,81109,752,INFO,dfs.DataNode$PacketResponder,Received block <*> of size <*> from /<*>,blk_4241467193520768333
E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.242:50010 is added to blk_4241467193520768333 size 67108864,205208,81109,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_4241467193520768333
E11,PacketResponder 1 for block blk_4241467193520768333 terminating,205208,81109,752,INFO,dfs.DataNode$PacketResponder,PacketResponder <*> for block <*> terminating,blk_4241467193520768333
E25,BLOCK* ask 10.251.107.242:50010 to replicate blk_4241467193520768333 to datanode(s) 10.251.195.52:50010,205212,81109,19,INFO,dfs.FSNamesystem,BLOCK* ask <*> to replicate <*> to datanode(s) <*>,blk_4241467193520768333
E18,10.251.107.242:50010 Starting thread to transfer block blk_4241467193520768333 to 10.251.195.52:50010,205213,81109,19,INFO,dfs.DataNode,<*> Starting thread to transfer block <*> to <*>,blk_4241467193520768333
E5,Receiving block blk_4241467193520768333 src: /10.251.107.242:44727 dest: /10.251.107.242:50010,205215,81109,783,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_4241467193520768333
E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.195.52:50010 is added to blk_4241467193520768333 size 67108864,205300,81109,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_4241467193520768333
E16,10.251.107.242:50010:Transmitted block blk_4241467193520768333 to /10.251.195.52:50010,205300,81109,769,INFO,dfs.DataNode$DataTransfer,<*>:Transmitted block <*> to /<*>,blk_4241467193520768333
E6,Received block blk_4241467193520768333 src: /10.251.107.242:44727 dest: /10.251.107.242:50010 of size 67108864,205300,81109,783,INFO,dfs.DataNode$DataXceiver,Received block <*> src: /<*> dest: /<*> of size <*>,blk_4241467193520768333
E22,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000273_0/part-00273. blk_-963887220294303910,204830,81109,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock:<*>,blk_-963887220294303910
E5,Receiving block blk_-963887220294303910 src: /10.251.110.160:60008 dest: /10.251.110.160:50010,204830,81109,644,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-963887220294303910
E5,Receiving block blk_-963887220294303910 src: /10.251.110.160:60081 dest: /10.251.110.160:50010,204831,81109,640,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-963887220294303910
E5,Receiving block blk_-963887220294303910 src: /10.251.111.228:41729 dest: /10.251.111.228:50010,204831,81109,707,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-963887220294303910
E25,BLOCK* ask 10.251.39.179:50010 to replicate blk_-963887220294303910 to datanode(s) 10.251.70.37:50010,204832,81109,19,INFO,dfs.FSNamesystem,BLOCK* ask <*> to replicate <*> to datanode(s) <*>,blk_-963887220294303910
E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.110.160:50010 is added to blk_-963887220294303910 size 3561367,204832,81109,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_-963887220294303910
E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.179:50010 is added to blk_-963887220294303910 size 3561367,204832,81109,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_-963887220294303910
E11,PacketResponder 1 for block blk_-963887220294303910 terminating,204832,81109,641,INFO,dfs.DataNode$PacketResponder,PacketResponder <*> for block <*> terminating,blk_-963887220294303910
E9,Received block blk_-963887220294303910 of size 3561367 from /10.251.110.160,204832,81109,641,INFO,dfs.DataNode$PacketResponder,Received block <*> of size <*> from /<*>,blk_-963887220294303910
E11,PacketResponder 2 for block blk_-963887220294303910 terminating,204832,81109,645,INFO,dfs.DataNode$PacketResponder,PacketResponder <*> for block <*> terminating,blk_-963887220294303910
E9,Received block blk_-963887220294303910 of size 3561367 from /10.251.110.160,204832,81109,645,INFO,dfs.DataNode$PacketResponder,Received block <*> of size <*> from /<*>,blk_-963887220294303910
E11,PacketResponder 0 for block blk_-963887220294303910 terminating,204832,81109,708,INFO,dfs.DataNode$PacketResponder,PacketResponder <*> for block <*> terminating,blk_-963887220294303910
E9,Received block blk_-963887220294303910 of size 3561367 from /10.251.111.228,204832,81109,708,INFO,dfs.DataNode$PacketResponder,Received block <*> of size <*> from /<*>,blk_-963887220294303910
E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.111.228:50010 is added to blk_-963887220294303910 size 3561367,204833,81109,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_-963887220294303910
E18,10.251.39.179:50010 Starting thread to transfer block blk_-963887220294303910 to 10.251.70.37:50010,204835,81109,19,INFO,dfs.DataNode,<*> Starting thread to transfer block <*> to <*>,blk_-963887220294303910
E5,Receiving block blk_-963887220294303910 src: /10.251.39.179:38008 dest: /10.251.39.179:50010,204835,81109,648,INFO,dfs.DataNode$DataXceiver,Receiving block <*> src: /<*> dest: /<*>,blk_-963887220294303910
E26,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.70.37:50010 is added to blk_-963887220294303910 size 3561367,204836,81109,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,blk_-963887220294303910
